Entrez_ID,HUGO_Symbol,Mean_Abs_Linear_Weight,NonLinear_Importance,Coef_basal,Coef_her2,Coef_luminal_A,Coef_luminal_B,Coef_normal
8581,LY6D,0.009223421601834009,0.0011576972305124532,0.006456325668824548,-0.017666768847639413,0.014447565760732663,-0.0053917851569456115,0.0021546625750278135
3861,KRT14,0.00908854139318499,0.043794604581222564,-0.007561702134303834,-0.006770586516093257,-0.0080673240322575,-0.00032174080030788425,0.022721353482962475
51473,DCDC2,0.00902081988691841,0.001571158290552075,-0.005076204711660084,0.01006680345787638,0.01248524625941964,-0.003336080041768821,-0.014139764963867115
6663,SOX10,0.00886583927930441,0.011482896648202576,0.004399457944845361,0.00041767774175944985,-0.015226658852660863,-0.006937939345600164,0.01734746251165622
203328,SUSD3,0.008855582391419902,0.010354108027712331,-0.017671158823053833,-0.004467797155495927,0.013430925319590883,0.007220397963841937,0.0014876326951169402
722,C4BPA,0.008433642077979198,0.00048741132292874786,0.004185560311926878,-0.00010531965436076868,-0.009645404593253127,-0.0113333809473341,0.01689854488302112
6278,S100A7,0.008423692905180764,0.0034569637051576705,-0.004032138725229982,0.021059232262951907,-0.0019354935301108883,-0.00044202108019738185,-0.014649578927413656
6523,SLC5A1,0.00841762891391867,0.010462856990701378,-0.015838678911116687,-0.005205393373679991,0.006435093886577154,0.0020270684816816016,0.012581909916537922
84072,HORMAD1,0.00824925705000106,0.007711737568306597,0.01927357383194788,0.0013495687930547718,-0.005123452529775091,-0.01037479248875638,-0.005124897606471184
1830,DSG3,0.00816464423882302,0.000691473054534469,-0.006697881906444888,-0.004476794776832041,0.004430774435552527,-0.009236933913780625,0.015980836161505026
51442,VGLL1,0.008163505371954765,0.010115060560823964,0.007127001266610077,-0.00032601657455174054,0.0009226660498845365,-0.020082746855335176,0.0123590961133923
2568,GABRP,0.008148622675125313,0.0022287855771968147,0.00339858922396588,0.0026191448332248844,-0.02037155668781328,0.0010210657293562363,0.01333275690126628
646424,SPINK8,0.008101931341557594,0.01385186115253686,-0.006892794735306105,-0.0006548022605209688,0.020254828353893986,-0.011437487044374497,-0.0012697443136924138
4057,LTF,0.008066290898472304,0.0035296387403380364,0.00032386168333698763,0.002354983565733959,0.017486881997109814,-0.01806368277503332,-0.00210204447114744
11254,SLC6A14,0.007998183700447917,0.0009376796443149632,0.01959485925875365,-0.012303904970027531,-0.0033953952654609838,0.00040059999236614105,-0.004296159015631272
9635,CLCA2,0.0076292549406107,0.016384842303267064,-0.0003268409827361079,0.008998162872122099,-0.0041624030918147,-0.01458389327697594,0.010074974479404648
118430,MUCL1,0.007614722121809772,0.0267862393051583,-0.004041411655742838,0.01903680530452443,-0.0003980489034341233,-0.014318698311202933,-0.000278646434144535
1825,DSC3,0.007606079028066298,0.0010037305760086336,0.007388511238107829,-0.018056542339087808,-0.0009586552310779355,0.003019816324627034,0.008606870007430883
125,ADH1B,0.007598288762178782,0.006595033604233082,-0.018995721905446954,0.007918817159351771,0.005874237331230988,0.003954577826697798,0.0012480895881663966
285386,TPRG1,0.0075853778599618395,0.0033311862412230956,-0.005410221197550423,5.1905294460627416e-05,0.006188788674881339,-0.013553223452354176,0.012722750680562634
5284,PIGR,0.007386737198723961,0.0013640477563254573,-0.010860312706335386,-0.003972244565295768,-0.0023678241240502346,0.018466842996809903,-0.001266461601128515
2525,FUT3,0.0073630473922900895,0.004265884511861939,-0.014680757741239591,0.004336088606762201,0.0024563844798806364,0.011615145394082387,-0.003726860739485634
8626,TP63,0.006622155889230598,0.0031285457963910164,0.002413296003766202,0.0012831762303047046,-0.008227424828721033,-0.008327964894355461,0.012858917489005589
10202,DHRS2,0.006606058386026109,0.005262339015947274,-0.01564783775079244,0.010012970796530319,-0.0008673082142728345,0.000487337646972617,0.0060148375215623405
6833,ABCC8,0.006552355516480845,0.006302474169504187,0.008316269069516916,-0.0015952051790238883,0.00293859011467683,0.005126029607008368,-0.014785683612178226
54490,UGT2B28,0.005785333359625338,0.009996585779653136,-0.0015575160043104375,0.001508121449557677,0.011541065428888345,-0.012905817394752907,0.001414146520617326
143662,MUC15,0.005234353164712107,0.0007687161927879546,0.005853414608592041,-0.004084243777218196,0.0072324683031882294,-0.007367868939480188,-0.001633770195081886
10568,SLC34A2,0.0045232406696165085,0.004655233647459395,0.003323678280330221,-0.005130260092180448,0.003293319396813984,-0.006177841581860823,0.004691103996897067
51806,CALML5,0.0043899413718542415,0.0010430504115154613,0.0004408801996629028,0.006609378874133496,0.003924594355839205,-0.004855504341070134,-0.006119349088565469
1360,CPB1,0.002282226838286484,0.0018993291174211958,0.000861451585062783,-0.00319729183316398,0.00457079170742977,0.00027332380322365644,-0.002508275262552229
